reg;semaine;cl_age90;Nb_tests_PCR_TA_crible;Prc_tests_PCR_TA_crible;Nb_susp_501Y_V1;Prc_susp_501Y_V1;Nb_susp_501Y_V2_3;Prc_susp_501Y_V2_3;Nb_susp_IND;Prc_susp_IND;Nb_susp_ABS;Prc_susp_ABS
24;2021-05-05-2021-05-11;39;408;57;324;79.4;16;3.9;58;14.2;10;2.5
24;2021-05-05-2021-05-11;49;398;58.1;321;80.7;9;2.3;55;13.8;13;3.3
24;2021-05-05-2021-05-11;59;374;57.3;296;79.1;11;2.9;57;15.2;10;2.7
24;2021-05-05-2021-05-11;69;237;61.1;183;77.2;9;3.8;39;16.5;6;2.5
24;2021-05-05-2021-05-11;79;138;62.2;108;78.3;5;3.6;21;15.2;4;2.9
24;2021-05-05-2021-05-11;89;93;65.5;66;71;4;4.3;17;18.3;6;6.5
24;2021-05-05-2021-05-11;90;37;58.7;22;59.5;2;5.4;10;27;3;8.1
24;2021-05-06-2021-05-12;09;229;63.6;166;72.5;7;3.1;51;22.3;5;2.2
24;2021-05-06-2021-05-12;19;406;58.6;297;73.2;16;3.9;78;19.2;15;3.7
24;2021-05-06-2021-05-12;29;406;56;305;75.1;18;4.4;68;16.7;15;3.7
24;2021-05-06-2021-05-12;39;416;57.9;327;78.6;15;3.6;60;14.4;14;3.4
24;2021-05-06-2021-05-12;49;392;58.6;306;78.1;9;2.3;63;16.1;14;3.6
24;2021-05-06-2021-05-12;59;373;58.5;292;78.3;12;3.2;57;15.3;12;3.2
24;2021-05-06-2021-05-12;69;246;62.1;195;79.3;10;4.1;37;15;4;1.6
24;2021-05-06-2021-05-12;79;136;62.4;106;77.9;6;4.4;21;15.4;3;2.2
24;2021-05-06-2021-05-12;89;93;65.5;65;69.9;4;4.3;18;19.4;6;6.5
24;2021-05-06-2021-05-12;90;41;61.2;28;68.3;2;4.9;8;19.5;3;7.3
24;2021-05-07-2021-05-13;09;203;63.6;144;70.9;5;2.5;49;24.1;5;2.5
24;2021-05-07-2021-05-13;19;332;57.1;241;72.6;10;3;67;20.2;14;4.2
24;2021-05-07-2021-05-13;29;338;55.4;243;71.9;19;5.6;61;18;15;4.4
24;2021-05-07-2021-05-13;39;354;57.1;270;76.3;14;4;56;15.8;14;4
24;2021-05-07-2021-05-13;49;345;59.9;265;76.8;8;2.3;58;16.8;14;4.1
24;2021-05-07-2021-05-13;59;328;61.2;251;76.5;13;4;52;15.9;12;3.7
24;2021-05-07-2021-05-13;69;202;60.3;161;79.7;9;4.5;28;13.9;4;2
24;2021-05-07-2021-05-13;79;120;62.8;91;75.8;6;5;20;16.7;3;2.5
24;2021-05-07-2021-05-13;89;79;68.1;56;70.9;3;3.8;16;20.3;4;5.1
24;2021-05-07-2021-05-13;90;37;67.3;24;64.9;2;5.4;8;21.6;3;8.1
24;2021-05-08-2021-05-14;09;191;63.2;129;67.5;4;2.1;54;28.3;4;2.1
24;2021-05-08-2021-05-14;19;308;56.5;222;72.1;14;4.5;60;19.5;12;3.9
24;2021-05-08-2021-05-14;29;337;57.3;238;70.6;23;6.8;59;17.5;17;5
24;2021-05-08-2021-05-14;39;347;56.8;260;74.9;14;4;56;16.1;17;4.9
24;2021-05-08-2021-05-14;49;353;63.1;270;76.5;12;3.4;56;15.9;15;4.2
24;2021-05-08-2021-05-14;59;313;61.6;237;75.7;15;4.8;47;15;14;4.5
24;2021-05-08-2021-05-14;69;205;61.7;160;78;9;4.4;30;14.6;6;2.9
24;2021-05-08-2021-05-14;79;110;64.7;86;78.2;4;3.6;18;16.4;2;1.8
24;2021-05-08-2021-05-14;89;75;71.4;57;76;3;4;12;16;3;4
24;2021-05-08-2021-05-14;90;34;61.8;22;64.7;3;8.8;7;20.6;2;5.9
24;2021-05-09-2021-05-15;09;213;64.4;144;67.6;5;2.3;59;27.7;5;2.3
24;2021-05-09-2021-05-15;19;339;57.2;244;72;15;4.4;66;19.5;14;4.1
24;2021-05-09-2021-05-15;29;352;55.2;248;70.5;23;6.5;63;17.9;18;5.1
24;2021-05-09-2021-05-15;39;359;56.5;271;75.5;14;3.9;56;15.6;18;5
24;2021-05-09-2021-05-15;49;378;63.4;290;76.7;13;3.4;59;15.6;16;4.2
24;2021-05-09-2021-05-15;59;312;60.1;236;75.6;16;5.1;46;14.7;14;4.5
24;2021-05-09-2021-05-15;69;214;61.1;168;78.5;9;4.2;31;14.5;6;2.8
24;2021-05-09-2021-05-15;79;107;62.9;83;77.6;4;3.7;18;16.8;2;1.9
24;2021-05-09-2021-05-15;89;82;71.9;62;75.6;3;3.7;13;15.9;4;4.9
24;2021-05-09-2021-05-15;90;38;60.3;24;63.2;3;7.9;9;23.7;2;5.3
24;2021-05-10-2021-05-16;09;211;64.7;144;68.2;7;3.3;55;26.1;5;2.4
24;2021-05-10-2021-05-16;19;338;57;244;72.2;15;4.4;65;19.2;14;4.1
24;2021-05-10-2021-05-16;29;358;55;250;69.8;25;7;65;18.2;18;5
24;2021-05-10-2021-05-16;39;355;56.7;267;75.2;15;4.2;55;15.5;18;5.1
24;2021-05-10-2021-05-16;49;373;63.2;286;76.7;14;3.8;57;15.3;16;4.3
24;2021-05-10-2021-05-16;59;304;59.3;229;75.3;15;4.9;46;15.1;14;4.6
24;2021-05-10-2021-05-16;69;211;61.3;165;78.2;9;4.3;30;14.2;7;3.3
24;2021-05-10-2021-05-16;79;104;62.7;81;77.9;4;3.8;17;16.3;2;1.9
24;2021-05-10-2021-05-16;89;84;70.6;65;77.4;3;3.6;11;13.1;5;6
24;2021-05-10-2021-05-16;90;36;59;23;63.9;3;8.3;8;22.2;2;5.6
24;2021-05-11-2021-05-17;09;212;66.5;149;70.3;6;2.8;52;24.5;5;2.4
24;2021-05-11-2021-05-17;19;351;58.1;263;74.9;13;3.7;60;17.1;15;4.3
24;2021-05-11-2021-05-17;29;345;56.7;242;70.1;27;7.8;59;17.1;17;4.9
24;2021-05-11-2021-05-17;39;354;58.9;273;77.1;19;5.4;50;14.1;12;3.4
24;2021-05-11-2021-05-17;49;346;63.6;269;77.7;13;3.8;49;14.2;15;4.3
24;2021-05-11-2021-05-17;59;283;60;215;76;12;4.2;41;14.5;15;5.3
24;2021-05-11-2021-05-17;69;187;61.7;144;77;8;4.3;24;12.8;11;5.9
24;2021-05-11-2021-05-17;79;94;59.1;74;78.7;3;3.2;15;16;2;2.1
24;2021-05-11-2021-05-17;89;86;72.3;63;73.3;4;4.7;15;17.4;4;4.7
24;2021-05-11-2021-05-17;90;32;55.2;22;68.8;2;6.2;6;18.8;2;6.2
24;2021-05-12-2021-05-18;09;202;64.5;147;72.8;7;3.5;46;22.8;2;1
24;2021-05-12-2021-05-18;19;367;59.4;278;75.7;17;4.6;59;16.1;13;3.5
24;2021-05-12-2021-05-18;29;321;56;239;74.5;25;7.8;44;13.7;13;4
24;2021-05-12-2021-05-18;39;340;60.3;265;77.9;17;5;47;13.8;11;3.2
24;2021-05-12-2021-05-18;49;351;64.8;268;76.4;13;3.7;55;15.7;15;4.3
24;2021-05-12-2021-05-18;59;267;62.4;211;79;10;3.7;33;12.4;13;4.9
24;2021-05-12-2021-05-18;69;190;61.9;151;79.5;9;4.7;21;11.1;9;4.7
24;2021-05-12-2021-05-18;79;85;58.2;73;85.9;2;2.4;10;11.8;0;0
24;2021-05-12-2021-05-18;89;79;70.5;59;74.7;4;5.1;13;16.5;3;3.8
24;2021-05-12-2021-05-18;90;31;55.4;24;77.4;1;3.2;4;12.9;2;6.5
24;2021-05-13-2021-05-19;09;200;62.9;151;75.5;5;2.5;41;20.5;3;1.5
24;2021-05-13-2021-05-19;19;388;61.4;299;77.1;12;3.1;60;15.5;17;4.4
24;2021-05-13-2021-05-19;29;312;57.8;238;76.3;19;6.1;41;13.1;14;4.5
24;2021-05-13-2021-05-19;39;327;59.2;257;78.6;14;4.3;48;14.7;8;2.4
24;2021-05-13-2021-05-19;49;344;67.1;273;79.4;12;3.5;47;13.7;12;3.5
24;2021-05-13-2021-05-19;59;245;61.6;193;78.8;9;3.7;32;13.1;11;4.5
24;2021-05-13-2021-05-19;69;182;60.1;141;77.5;6;3.3;26;14.3;9;4.9
24;2021-05-13-2021-05-19;79;86;57.7;74;86;3;3.5;8;9.3;1;1.2
24;2021-05-13-2021-05-19;89;80;70.8;59;73.8;3;3.8;15;18.8;3;3.8
24;2021-05-13-2021-05-19;90;26;50;17;65.4;1;3.8;5;19.2;3;11.5
24;2021-05-14-2021-05-20;09;215;60.6;168;78.1;5;2.3;37;17.2;5;2.3
24;2021-05-14-2021-05-20;19;464;61.3;359;77.4;12;2.6;73;15.7;20;4.3
24;2021-05-14-2021-05-20;29;354;57.8;277;78.2;17;4.8;42;11.9;18;5.1
24;2021-05-14-2021-05-20;39;363;59;292;80.4;13;3.6;48;13.2;10;2.8
24;2021-05-14-2021-05-20;49;387;66.6;300;77.5;15;3.9;55;14.2;17;4.4
24;2021-05-14-2021-05-20;59;265;60.4;203;76.6;10;3.8;38;14.3;14;5.3
24;2021-05-14-2021-05-20;69;200;59;155;77.5;6;3;29;14.5;10;5
24;2021-05-14-2021-05-20;79;98;58.7;83;84.7;3;3.1;11;11.2;1;1
24;2021-05-14-2021-05-20;89;80;69.6;59;73.8;3;3.8;15;18.8;3;3.8
24;2021-05-14-2021-05-20;90;26;47.3;16;61.5;1;3.8;6;23.1;3;11.5
24;2021-05-15-2021-05-21;09;196;58;154;78.6;6;3.1;30;15.3;6;3.1
24;2021-05-15-2021-05-21;19;469;60.6;368;78.5;8;1.7;73;15.6;20;4.3
24;2021-05-15-2021-05-21;29;338;57.6;268;79.3;11;3.3;43;12.7;16;4.7
24;2021-05-15-2021-05-21;39;343;58.4;276;80.5;14;4.1;48;14;5;1.5
24;2021-05-15-2021-05-21;49;362;62.5;277;76.5;14;3.9;59;16.3;12;3.3
24;2021-05-15-2021-05-21;59;256;61.5;196;76.6;8;3.1;37;14.5;15;5.9
24;2021-05-15-2021-05-21;69;188;57.8;148;78.7;5;2.7;27;14.4;8;4.3
24;2021-05-15-2021-05-21;79;101;58.7;84;83.2;3;3;12;11.9;2;2
24;2021-05-15-2021-05-21;89;71;67;51;71.8;2;2.8;15;21.1;3;4.2
24;2021-05-15-2021-05-21;90;27;45;17;63;0;0;6;22.2;4;14.8
24;2021-05-16-2021-05-22;09;190;56.5;145;76.3;7;3.7;33;17.4;5;2.6
24;2021-05-16-2021-05-22;19;461;59.6;368;79.8;8;1.7;67;14.5;18;3.9
24;2021-05-16-2021-05-22;29;342;58.9;268;78.4;11;3.2;48;14;15;4.4
24;2021-05-16-2021-05-22;39;343;58.2;274;79.9;14;4.1;51;14.9;4;1.2
24;2021-05-16-2021-05-22;49;362;62.6;279;77.1;13;3.6;59;16.3;11;3
24;2021-05-16-2021-05-22;59;256;63.4;196;76.6;7;2.7;37;14.5;16;6.2
24;2021-05-16-2021-05-22;69;183;58.8;142;77.6;5;2.7;28;15.3;8;4.4
24;2021-05-16-2021-05-22;79;101;57.1;84;83.2;4;4;11;10.9;2;2
24;2021-05-16-2021-05-22;89;63;67;46;73;2;3.2;13;20.6;2;3.2
24;2021-05-16-2021-05-22;90;20;41.7;13;65;0;0;4;20;3;15
24;2021-05-17-2021-05-23;09;186;55.9;143;76.9;5;2.7;32;17.2;6;3.2
24;2021-05-17-2021-05-23;19;462;59.7;370;80.1;8;1.7;66;14.3;18;3.9
24;2021-05-17-2021-05-23;29;344;59.2;273;79.4;9;2.6;47;13.7;15;4.4
24;2021-05-17-2021-05-23;39;343;58.5;276;80.5;13;3.8;50;14.6;4;1.2
24;2021-05-17-2021-05-23;49;359;62.4;277;77.2;12;3.3;59;16.4;11;3.1
24;2021-05-17-2021-05-23;59;256;63.5;196;76.6;7;2.7;37;14.5;16;6.2
24;2021-05-17-2021-05-23;69;180;58.6;140;77.8;5;2.8;28;15.6;7;3.9
24;2021-05-17-2021-05-23;79;101;55.8;83;82.2;4;4;12;11.9;2;2
24;2021-05-17-2021-05-23;89;56;65.9;40;71.4;2;3.6;13;23.2;1;1.8
24;2021-05-17-2021-05-23;90;22;44;14;63.6;0;0;5;22.7;3;13.6
24;2021-05-18-2021-05-24;09;143;55;107;74.8;5;3.5;25;17.5;6;4.2
24;2021-05-18-2021-05-24;19;380;60.1;299;78.7;9;2.4;58;15.3;14;3.7
24;2021-05-18-2021-05-24;29;266;57.7;211;79.3;4;1.5;40;15;11;4.1
24;2021-05-18-2021-05-24;39;273;58.3;215;78.8;7;2.6;46;16.8;5;1.8
24;2021-05-18-2021-05-24;49;288;63;214;74.3;10;3.5;55;19.1;9;3.1
24;2021-05-18-2021-05-24;59;201;63.8;153;76.1;7;3.5;30;14.9;11;5.5
24;2021-05-18-2021-05-24;69;137;55.7;107;78.1;4;2.9;23;16.8;3;2.2
24;2021-05-18-2021-05-24;79;96;58.9;77;80.2;4;4.2;13;13.5;2;2.1
24;2021-05-18-2021-05-24;89;45;66.2;35;77.8;1;2.2;8;17.8;1;2.2
24;2021-05-18-2021-05-24;90;19;47.5;11;57.9;0;0;5;26.3;3;15.8
24;2021-05-19-2021-05-25;09;139;54.5;99;71.2;4;2.9;30;21.6;6;4.3
24;2021-05-19-2021-05-25;19;411;60.9;330;80.3;5;1.2;63;15.3;13;3.2
24;2021-05-19-2021-05-25;29;296;58.3;222;75;5;1.7;56;18.9;13;4.4
24;2021-05-19-2021-05-25;39;279;57.2;224;80.3;5;1.8;45;16.1;5;1.8
24;2021-05-19-2021-05-25;49;294;62.3;223;75.9;8;2.7;53;18;10;3.4
24;2021-05-19-2021-05-25;59;194;61.8;140;72.2;8;4.1;34;17.5;12;6.2
24;2021-05-19-2021-05-25;69;123;55.2;97;78.9;1;0.8;20;16.3;5;4.1
24;2021-05-19-2021-05-25;79;94;57;70;74.5;3;3.2;17;18.1;4;4.3
24;2021-05-19-2021-05-25;89;40;60.6;31;77.5;0;0;7;17.5;2;5
24;2021-05-19-2021-05-25;90;15;39.5;8;53.3;0;0;4;26.7;3;20
24;2021-05-20-2021-05-26;09;133;53.2;89;66.9;4;3;34;25.6;6;4.5
24;2021-05-20-2021-05-26;19;393;58.2;320;81.4;5;1.3;61;15.5;7;1.8
24;2021-05-20-2021-05-26;29;291;57.9;221;75.9;5;1.7;52;17.9;13;4.5
24;2021-05-20-2021-05-26;39;257;57.6;203;79;6;2.3;44;17.1;4;1.6
24;2021-05-20-2021-05-26;49;287;59.3;213;74.2;9;3.1;51;17.8;14;4.9
24;2021-05-20-2021-05-26;59;184;61.1;134;72.8;8;4.3;30;16.3;12;6.5
24;2021-05-20-2021-05-26;69;116;56.6;95;81.9;2;1.7;15;12.9;4;3.4
24;2021-05-20-2021-05-26;79;91;59.9;63;69.2;2;2.2;22;24.2;4;4.4
24;2021-05-20-2021-05-26;89;28;50.9;23;82.1;0;0;3;10.7;2;7.1
24;2021-05-20-2021-05-26;90;12;38.7;6;50;0;0;5;41.7;1;8.3
24;2021-05-21-2021-05-27;09;136;53.8;87;64;4;2.9;41;30.1;4;2.9
24;2021-05-21-2021-05-27;19;379;57.5;305;80.5;7;1.8;61;16.1;6;1.6
24;2021-05-21-2021-05-27;29;276;55.3;201;72.8;8;2.9;56;20.3;11;4
24;2021-05-21-2021-05-27;39;252;56.1;196;77.8;8;3.2;44;17.5;4;1.6
24;2021-05-21-2021-05-27;49;268;57.1;207;77.2;6;2.2;46;17.2;9;3.4
24;2021-05-21-2021-05-27;59;184;62.4;136;73.9;7;3.8;30;16.3;11;6
24;2021-05-21-2021-05-27;69;109;57.7;88;80.7;1;0.9;17;15.6;3;2.8
24;2021-05-21-2021-05-27;79;82;57.7;52;63.4;3;3.7;23;28;4;4.9
24;2021-05-21-2021-05-27;89;29;49.2;23;79.3;0;0;4;13.8;2;6.9
24;2021-05-21-2021-05-27;90;13;43.3;8;61.5;0;0;4;30.8;1;7.7
24;2021-05-22-2021-05-28;09;136;53.5;86;63.2;4;2.9;43;31.6;3;2.2
24;2021-05-22-2021-05-28;19;357;56.2;285;79.8;6;1.7;60;16.8;6;1.7
24;2021-05-22-2021-05-28;29;246;52.2;174;70.7;8;3.3;53;21.5;11;4.5
24;2021-05-22-2021-05-28;39;225;51.4;173;76.9;7;3.1;42;18.7;3;1.3
24;2021-05-22-2021-05-28;49;254;56.3;199;78.3;5;2;40;15.7;10;3.9
24;2021-05-22-2021-05-28;59;168;59.4;131;78;6;3.6;25;14.9;6;3.6
24;2021-05-22-2021-05-28;69;98;56;78;79.6;1;1;17;17.3;2;2
24;2021-05-22-2021-05-28;79;69;54.8;41;59.4;3;4.3;22;31.9;3;4.3
24;2021-05-22-2021-05-28;89;26;49.1;22;84.6;1;3.8;2;7.7;1;3.8
24;2021-05-22-2021-05-28;90;8;38.1;5;62.5;0;0;3;37.5;0;0
24;2021-05-23-2021-05-29;09;122;50.8;79;64.8;3;2.5;36;29.5;4;3.3
24;2021-05-23-2021-05-29;19;336;51.5;267;79.5;5;1.5;58;17.3;6;1.8
24;2021-05-23-2021-05-29;29;228;51.2;164;71.9;8;3.5;46;20.2;10;4.4
24;2021-05-23-2021-05-29;39;204;49.3;156;76.5;8;3.9;37;18.1;3;1.5
24;2021-05-23-2021-05-29;49;228;51.8;178;78.1;6;2.6;34;14.9;10;4.4
24;2021-05-23-2021-05-29;59;161;55.9;124;77;7;4.3;25;15.5;5;3.1
24;2021-05-23-2021-05-29;69;98;51.6;80;81.6;2;2;14;14.3;2;2
24;2021-05-23-2021-05-29;79;69;57.5;41;59.4;2;2.9;23;33.3;3;4.3
24;2021-05-23-2021-05-29;89;29;49.2;25;86.2;1;3.4;2;6.9;1;3.4
24;2021-05-23-2021-05-29;90;8;34.8;5;62.5;0;0;3;37.5;0;0
24;2021-05-24-2021-05-30;09;123;51;79;64.2;3;2.4;38;30.9;3;2.4
24;2021-05-24-2021-05-30;19;337;51.8;267;79.2;5;1.5;59;17.5;6;1.8
24;2021-05-24-2021-05-30;29;218;50.3;156;71.6;8;3.7;44;20.2;10;4.6
24;2021-05-24-2021-05-30;39;204;48.8;155;76;8;3.9;38;18.6;3;1.5
24;2021-05-24-2021-05-30;49;226;52.1;176;77.9;6;2.7;34;15;10;4.4
24;2021-05-24-2021-05-30;59;160;55.7;123;76.9;7;4.4;25;15.6;5;3.1
24;2021-05-24-2021-05-30;69;100;51.8;82;82;2;2;14;14;2;2
24;2021-05-24-2021-05-30;79;67;57.8;39;58.2;2;3;23;34.3;3;4.5
24;2021-05-24-2021-05-30;89;29;47.5;25;86.2;1;3.4;2;6.9;1;3.4
24;2021-05-24-2021-05-30;90;6;30;4;66.7;0;0;2;33.3;0;0
24;2021-02-12-2021-02-18;0;2390;51.9;904;37.8;20;0.8;207;8.7;1259;52.7
24;2021-02-13-2021-02-19;0;2479;53.2;999;40.3;22;0.9;219;8.8;1239;50
24;2021-02-14-2021-02-20;0;2512;53.3;1044;41.6;22;0.9;219;8.7;1227;48.8
24;2021-02-15-2021-02-21;0;2517;53.2;1053;41.8;22;0.9;226;9;1216;48.3
24;2021-02-16-2021-02-22;0;2535;52.5;1112;43.9;21;0.8;219;8.6;1183;46.7
24;2021-02-17-2021-02-23;0;2587;52.3;1203;46.5;23;0.9;220;8.5;1141;44.1
24;2021-02-18-2021-02-24;0;2756;55.2;1326;48.1;31;1.1;254;9.2;1145;41.5
24;2021-02-19-2021-02-25;0;2937;57.3;1517;51.7;40;1.4;316;10.8;1064;36.2
24;2021-02-20-2021-02-26;0;3035;59.8;1606;52.9;48;1.6;338;11.1;1043;34.4
24;2021-02-21-2021-02-27;0;3091;61;1665;53.9;53;1.7;357;11.5;1016;32.9
24;2021-02-22-2021-02-28;0;3113;61.2;1660;53.3;54;1.7;370;11.9;1029;33.1
24;2021-02-23-2021-03-01;0;3222;64.8;1800;55.9;63;2;400;12.4;959;29.8
24;2021-02-24-2021-03-02;0;3283;67.7;1887;57.5;75;2.3;410;12.5;911;27.7
24;2021-02-25-2021-03-03;0;3202;67.7;1902;59.4;77;2.4;405;12.6;818;25.5
24;2021-02-26-2021-03-04;0;3176;67.2;1918;60.4;77;2.4;385;12.1;796;25.1
24;2021-02-27-2021-03-05;0;3267;67.7;1985;60.8;75;2.3;396;12.1;811;24.8
24;2021-02-28-2021-03-06;0;3298;67.5;2007;60.9;75;2.3;427;12.9;789;23.9
24;2021-03-01-2021-03-07;0;3284;67.5;2018;61.4;74;2.3;412;12.5;780;23.8
24;2021-03-02-2021-03-08;0;3455;68.4;2189;63.4;78;2.3;441;12.8;747;21.6
24;2021-03-03-2021-03-09;0;3499;68.1;2263;64.7;83;2.4;444;12.7;709;20.3
24;2021-03-04-2021-03-10;0;3548;67.9;2334;65.8;91;2.6;451;12.7;672;18.9
24;2021-03-05-2021-03-11;0;3627;68.5;2419;66.7;89;2.5;456;12.6;663;18.3
24;2021-03-06-2021-03-12;0;3728;68.3;2621;70.3;88;2.4;458;12.3;561;15
24;2021-03-07-2021-03-13;0;3786;67.8;2719;71.8;89;2.4;442;11.7;536;14.2
24;2021-03-08-2021-03-14;0;3782;67.8;2728;72.1;89;2.4;441;11.7;524;13.9
24;2021-03-09-2021-03-15;0;3826;66.9;2810;73.4;90;2.4;417;10.9;509;13.3
24;2021-03-10-2021-03-16;0;4041;67.2;2993;74.1;73;1.8;454;11.2;521;12.9
24;2021-03-11-2021-03-17;0;4319;67.2;3211;74.3;64;1.5;504;11.7;540;12.5
24;2021-03-12-2021-03-18;0;4437;66.1;3336;75.2;66;1.5;501;11.3;534;12
24;2021-03-13-2021-03-19;0;4507;65;3354;74.4;73;1.6;529;11.7;551;12.2
24;2021-03-14-2021-03-20;0;4542;64.6;3366;74.1;73;1.6;535;11.8;568;12.5
24;2021-03-15-2021-03-21;0;4549;64.4;3381;74.3;74;1.6;526;11.6;568;12.5
24;2021-03-16-2021-03-22;0;4550;62.3;3429;75.4;63;1.4;518;11.4;540;11.9
24;2021-03-17-2021-03-23;0;4692;62.2;3589;76.5;65;1.4;501;10.7;537;11.4
24;2021-03-18-2021-03-24;0;4747;61.5;3691;77.8;65;1.4;460;9.7;531;11.2
24;2021-03-19-2021-03-25;0;4883;61;3818;78.2;68;1.4;474;9.7;523;10.7
24;2021-03-20-2021-03-26;0;5044;60.8;4003;79.4;70;1.4;442;8.8;529;10.5
24;2021-03-21-2021-03-27;0;5136;61;4099;79.8;67;1.3;444;8.6;526;10.2
24;2021-03-22-2021-03-28;0;5168;61.1;4125;79.8;67;1.3;454;8.8;522;10.1
24;2021-03-23-2021-03-29;0;5484;62.4;4433;80.8;69;1.3;484;8.8;498;9.1
24;2021-03-24-2021-03-30;0;5575;61.6;4508;80.9;74;1.3;505;9.1;488;8.8
24;2021-03-25-2021-03-31;0;5591;61.1;4551;81.4;69;1.2;527;9.4;444;7.9
24;2021-03-26-2021-04-01;0;5676;61.4;4645;81.8;70;1.2;535;9.4;426;7.5
24;2021-03-27-2021-04-02;0;5697;61.3;4681;82.2;67;1.2;557;9.8;392;6.9
24;2021-03-28-2021-04-03;0;5751;61.2;4729;82.2;74;1.3;587;10.2;361;6.3
24;2021-03-29-2021-04-04;0;5754;61.2;4735;82.3;75;1.3;585;10.2;359;6.2
24;2021-03-30-2021-04-05;0;4736;60.8;3864;81.6;66;1.4;516;10.9;290;6.1
24;2021-03-31-2021-04-06;0;4889;60.3;4047;82.8;65;1.3;504;10.3;273;5.6
24;2021-04-01-2021-04-07;0;5005;61.2;4170;83.3;75;1.5;482;9.6;278;5.6
24;2021-04-02-2021-04-08;0;5074;62;4198;82.7;84;1.7;491;9.7;301;5.9
24;2021-04-03-2021-04-09;0;5038;61.9;4170;82.8;81;1.6;500;9.9;287;5.7
24;2021-04-04-2021-04-10;0;4986;61.2;4135;82.9;85;1.7;483;9.7;283;5.7
24;2021-04-05-2021-04-11;0;4988;61.2;4127;82.7;84;1.7;495;9.9;282;5.7
24;2021-04-06-2021-04-12;0;5861;60.3;4844;82.6;107;1.8;590;10.1;320;5.5
24;2021-04-07-2021-04-13;0;5563;60.2;4571;82.2;110;2;585;10.5;297;5.3
24;2021-04-08-2021-04-14;0;5325;59.3;4359;81.9;111;2.1;591;11.1;264;5
24;2021-04-09-2021-04-15;0;5108;57.8;4219;82.6;104;2;579;11.3;206;4
24;2021-04-10-2021-04-16;0;5029;57.6;4166;82.8;111;2.2;560;11.1;192;3.8
24;2021-04-11-2021-04-17;0;4928;57.8;4094;83.1;108;2.2;536;10.9;190;3.9
24;2021-04-12-2021-04-18;0;4918;57.8;4090;83.2;108;2.2;530;10.8;190;3.9
24;2021-04-13-2021-04-19;0;4914;57.9;4109;83.6;104;2.1;520;10.6;181;3.7
24;2021-04-14-2021-04-20;0;4776;57.5;3939;82.5;103;2.2;554;11.6;180;3.8
24;2021-04-15-2021-04-21;0;4648;56.7;3759;80.9;104;2.2;614;13.2;171;3.7
24;2021-04-16-2021-04-22;0;4516;56.4;3627;80.3;119;2.6;605;13.4;165;3.7
24;2021-04-17-2021-04-23;0;4293;55.1;3417;79.6;119;2.8;610;14.2;147;3.4
24;2021-04-18-2021-04-24;0;4242;54.8;3360;79.2;116;2.7;621;14.6;145;3.4
24;2021-04-19-2021-04-25;0;4221;54.8;3345;79.2;116;2.7;617;14.6;143;3.4
24;2021-04-20-2021-04-26;0;3945;53.8;3086;78.2;120;3;620;15.7;119;3
24;2021-04-21-2021-04-27;0;3809;53.7;2996;78.7;124;3.3;575;15.1;114;3
24;2021-04-22-2021-04-28;0;3653;53.6;2893;79.2;133;3.6;517;14.2;110;3
24;2021-04-23-2021-04-29;0;3466;53.1;2711;78.2;117;3.4;523;15.1;115;3.3
24;2021-04-24-2021-04-30;0;3397;53.5;2635;77.6;128;3.8;512;15.1;122;3.6
24;2021-04-25-2021-05-01;0;3149;54.4;2440;77.5;126;4;470;14.9;113;3.6
24;2021-04-26-2021-05-02;0;3151;54.3;2448;77.7;125;4;465;14.8;113;3.6
24;2021-04-27-2021-05-03;0;3158;55.6;2463;78;124;3.9;447;14.2;124;3.9
24;2021-04-28-2021-05-04;0;3115;56.1;2425;77.8;131;4.2;442;14.2;117;3.8
24;2021-04-29-2021-05-05;0;3089;57;2403;77.8;122;3.9;447;14.5;117;3.8
24;2021-04-30-2021-05-06;0;3065;58.4;2417;78.9;123;4;431;14.1;94;3.1
24;2021-05-01-2021-05-07;0;3034;59.7;2405;79.3;107;3.5;428;14.1;94;3.1
24;2021-05-02-2021-05-08;0;3027;59.8;2403;79.4;100;3.3;430;14.2;94;3.1
24;2021-05-03-2021-05-09;0;3017;59.9;2384;79;101;3.3;438;14.5;94;3.1
24;2021-05-04-2021-05-10;0;2843;59.4;2207;77.6;97;3.4;449;15.8;90;3.2
24;2021-05-05-2021-05-11;0;2752;59;2108;76.6;89;3.2;467;17;88;3.2
24;2021-05-06-2021-05-12;0;2739;59.2;2087;76.2;99;3.6;462;16.9;91;3.3
24;2021-05-07-2021-05-13;0;2338;59.3;1746;74.7;89;3.8;415;17.8;88;3.8
24;2021-05-08-2021-05-14;0;2274;60.2;1682;74;101;4.4;399;17.5;92;4
24;2021-05-09-2021-05-15;0;2395;59.7;1771;73.9;105;4.4;420;17.5;99;4.1
24;2021-05-10-2021-05-16;0;2375;59.5;1755;73.9;110;4.6;409;17.2;101;4.3
24;2021-05-11-2021-05-17;0;2291;60.5;1715;74.9;107;4.7;371;16.2;98;4.3
24;2021-05-12-2021-05-18;0;2234;61;1716;76.8;105;4.7;332;14.9;81;3.6
24;2021-05-13-2021-05-19;0;2191;61.3;1703;77.7;84;3.8;323;14.7;81;3.7
24;2021-05-14-2021-05-20;0;2453;60.7;1913;78;85;3.5;354;14.4;101;4.1
24;2021-05-15-2021-05-21;0;2351;59.5;1839;78.2;71;3;350;14.9;91;3.9
