over_25,specimen_date,nhser_name,s_na,s_positive,s_negative,s_na_adj1,s_positive_adj1,s_negative_adj1,s_na_adj2,s_positive_adj2,s_negative_adj2
FALSE,2020-12-08,South East,228,185,396,261,152,396,228,162,419
FALSE,2020-12-08,South West,102,45,27,111,36,27,102,42,30
FALSE,2020-12-09,East of England,330,132,239,360,102,239,330,111,260
FALSE,2020-12-09,London,531,256,479,554,233,479,531,238,497
FALSE,2020-12-09,Midlands,46,579,116,121,504,116,46,557,138
FALSE,2020-12-09,North East and Yorkshire,65,398,38,150,313,38,65,353,83
FALSE,2020-12-09,North West,6,329,15,63,272,15,6,318,26
FALSE,2020-12-09,South East,306,166,388,338,134,388,306,137,417
FALSE,2020-12-09,South West,81,79,30,96,64,30,81,77,32
FALSE,2020-12-10,East of England,476,84,147,491,69,147,476,73,158
FALSE,2020-12-10,London,929,204,330,952,181,330,929,186,348
FALSE,2020-12-10,Midlands,59,559,114,142,476,114,59,537,136
FALSE,2020-12-10,North East and Yorkshire,62,308,42,127,243,42,62,265,85
FALSE,2020-12-10,North West,11,274,33,50,235,33,11,262,45
FALSE,2020-12-10,South East,459,173,320,488,144,320,459,152,341
FALSE,2020-12-10,South West,118,63,29,124,57,29,118,61,31
FALSE,2020-12-11,East of England,391,147,267,417,121,267,391,131,283
FALSE,2020-12-11,London,539,362,709,607,294,709,539,312,759
FALSE,2020-12-11,Midlands,67,557,116,135,489,116,67,530,143
FALSE,2020-12-11,North East and Yorkshire,45,344,48,118,271,48,45,305,87
FALSE,2020-12-11,North West,29,259,44,77,211,44,29,248,55
FALSE,2020-12-11,South East,356,213,474,407,162,474,356,175,512
FALSE,2020-12-11,South West,82,67,21,91,58,21,82,66,22
FALSE,2020-12-12,East of England,257,147,311,269,135,311,257,138,320
FALSE,2020-12-12,London,275,341,739,320,296,739,275,305,775
FALSE,2020-12-12,Midlands,39,392,97,78,353,97,39,377,112
FALSE,2020-12-12,North East and Yorkshire,35,240,49,78,197,49,35,224,65
FALSE,2020-12-12,North West,9,223,37,33,199,37,9,215,45
FALSE,2020-12-12,South East,218,180,491,250,148,491,218,153,518
FALSE,2020-12-12,South West,102,46,21,110,38,21,102,42,25
FALSE,2020-12-13,East of England,327,151,433,349,129,433,327,133,451
FALSE,2020-12-13,London,288,375,996,346,317,996,288,337,1034
FALSE,2020-12-13,Midlands,42,380,145,82,340,145,42,367,158
FALSE,2020-12-13,North East and Yorkshire,50,256,54,94,212,54,50,232,78
FALSE,2020-12-13,North West,19,215,34,39,195,34,19,213,36
FALSE,2020-12-13,South East,172,187,581,206,153,581,172,163,605
FALSE,2020-12-13,South West,106,52,18,116,42,18,106,48,22
FALSE,2020-12-14,East of England,637,217,568,686,168,568,637,184,601
FALSE,2020-12-14,London,555,539,1320,759,335,1320,555,375,1484
FALSE,2020-12-14,Midlands,141,717,212,247,611,212,141,663,266
FALSE,2020-12-14,North East and Yorkshire,119,392,94,176,335,94,119,362,124
FALSE,2020-12-14,North West,18,382,71,70,330,71,18,374,79
FALSE,2020-12-14,South East,410,278,785,506,182,785,410,198,865
FALSE,2020-12-14,South West,162,59,40,175,46,40,162,55,44
FALSE,2020-12-15,East of England,711,142,473,751,102,473,711,112,503
FALSE,2020-12-15,London,635,455,1312,764,326,1312,635,352,1415
FALSE,2020-12-15,Midlands,137,582,212,218,501,212,137,549,245
FALSE,2020-12-15,North East and Yorkshire,66,355,98,144,277,98,66,316,137
FALSE,2020-12-15,North West,37,308,74,80,265,74,37,299,83
FALSE,2020-12-15,South East,608,245,714,684,169,714,608,184,775
FALSE,2020-12-15,South West,151,78,50,167,62,50,151,76,52
FALSE,2020-12-16,East of England,920,109,308,955,74,308,920,77,340
FALSE,2020-12-16,London,878,406,1270,980,304,1270,878,319,1357
FALSE,2020-12-16,Midlands,403,284,175,446,241,175,403,265,194
FALSE,2020-12-16,North East and Yorkshire,51,310,91,98,263,91,51,285,116
FALSE,2020-12-16,North West,19,314,70,51,282,70,19,307,77
FALSE,2020-12-16,South East,638,226,620,704,160,620,638,170,676
FALSE,2020-12-16,South West,198,74,52,205,67,52,198,70,56
FALSE,2020-12-17,East of England,913,82,309,942,53,309,913,55,336
FALSE,2020-12-17,London,1041,339,1113,1153,227,1113,1041,233,1219
FALSE,2020-12-17,Midlands,589,145,81,605,129,81,589,134,92
FALSE,2020-12-17,North East and Yorkshire,65,222,83,98,189,83,65,203,102
FALSE,2020-12-17,North West,44,255,64,70,229,64,44,250,69
FALSE,2020-12-17,South East,674,146,512,727,93,512,674,101,557
FALSE,2020-12-17,South West,124,50,31,130,44,31,124,46,35
FALSE,2020-12-18,East of England,1087,56,298,1101,42,298,1087,46,308
FALSE,2020-12-18,London,1747,149,642,1776,120,642,1747,124,667
FALSE,2020-12-18,Midlands,632,155,85,657,130,85,632,140,100
FALSE,2020-12-18,North East and Yorkshire,302,126,70,329,99,70,302,113,83
FALSE,2020-12-18,North West,50,272,67,82,240,67,50,265,74
FALSE,2020-12-18,South East,779,174,391,805,148,391,779,152,413
FALSE,2020-12-18,South West,170,66,44,178,58,44,170,61,49
FALSE,2020-12-19,East of England,527,94,315,554,67,315,527,74,335
FALSE,2020-12-19,London,911,173,590,950,134,590,911,139,624
FALSE,2020-12-19,Midlands,301,197,110,324,174,110,301,189,118
FALSE,2020-12-19,North East and Yorkshire,150,110,45,166,94,45,150,105,50
FALSE,2020-12-19,North West,156,120,46,182,94,46,156,110,56
FALSE,2020-12-19,South East,395,95,356,427,63,356,395,69,382
FALSE,2020-12-19,South West,115,38,26,121,32,26,115,34,30
FALSE,2020-12-20,East of England,725,118,414,763,80,414,725,85,447
FALSE,2020-12-20,London,1300,157,609,1346,111,609,1300,119,647
FALSE,2020-12-20,Midlands,646,166,102,687,125,102,646,142,126
FALSE,2020-12-20,North East and Yorkshire,117,274,129,158,233,129,117,250,153
FALSE,2020-12-20,North West,73,219,88,104,188,88,73,204,103
FALSE,2020-12-20,South East,609,185,641,642,152,641,609,160,666
FALSE,2020-12-20,South West,187,48,48,196,39,48,187,43,53
FALSE,2020-12-21,East of England,1186,107,441,1218,75,441,1186,75,473
FALSE,2020-12-21,London,2031,145,639,2084,92,639,2031,100,684
FALSE,2020-12-21,Midlands,521,312,283,548,285,283,521,294,301
FALSE,2020-12-21,North East and Yorkshire,103,400,177,177,326,177,103,353,224
FALSE,2020-12-21,North West,123,288,162,176,235,162,123,260,190
FALSE,2020-12-21,South East,1296,115,469,1328,83,469,1296,89,495
FALSE,2020-12-21,South West,254,80,76,276,58,76,254,69,87
FALSE,2020-12-22,East of England,933,116,521,948,101,521,933,98,539
FALSE,2020-12-22,London,2234,123,549,2269,88,549,2234,95,577
FALSE,2020-12-22,Midlands,361,371,350,438,294,350,361,328,393
FALSE,2020-12-22,North East and Yorkshire,42,441,231,134,349,231,42,387,285
FALSE,2020-12-22,North West,120,297,127,168,249,127,120,274,150
FALSE,2020-12-22,South East,1423,82,400,1441,64,400,1423,66,416
FALSE,2020-12-22,South West,309,33,16,319,23,16,309,30,19
FALSE,2020-12-23,East of England,1038,81,329,1071,48,329,1038,55,355
FALSE,2020-12-23,London,2042,126,470,2101,67,470,2042,72,524
FALSE,2020-12-23,Midlands,418,354,300,511,261,300,418,307,347
FALSE,2020-12-23,North East and Yorkshire,71,336,204,160,247,204,71,277,263
FALSE,2020-12-23,North West,195,271,140,251,215,140,195,251,160
FALSE,2020-12-23,South East,879,150,454,932,97,454,879,105,499
FALSE,2020-12-23,South West,90,114,107,109,95,107,90,106,115
FALSE,2020-12-24,East of England,473,90,481,499,64,481,473,68,503
FALSE,2020-12-24,London,799,249,962,904,144,962,799,155,1056
FALSE,2020-12-24,Midlands,241,264,282,284,221,282,241,233,313
FALSE,2020-12-24,North East and Yorkshire,52,266,190,119,199,190,52,229,227
FALSE,2020-12-24,North West,15,261,158,64,212,158,15,242,177
FALSE,2020-12-24,South East,259,196,687,336,119,687,259,126,757
FALSE,2020-12-24,South West,36,82,93,54,64,93,36,73,102
FALSE,2020-12-25,East of England,45,52,270,51,46,270,45,46,276
FALSE,2020-12-25,London,135,79,618,146,68,618,135,69,628
FALSE,2020-12-25,Midlands,44,134,154,56,122,154,44,125,163
FALSE,2020-12-25,North East and Yorkshire,4,109,58,35,78,58,4,95,72
FALSE,2020-12-25,North West,32,59,54,45,46,54,32,53,60
FALSE,2020-12-25,South East,138,42,243,148,32,243,138,33,252
FALSE,2020-12-25,South West,100,2,3,102,0,3,100,0,5
FALSE,2020-12-26,East of England,674,90,619,699,65,619,674,69,640
FALSE,2020-12-26,London,1246,245,1156,1340,151,1156,1246,156,1245
FALSE,2020-12-26,Midlands,295,223,353,316,202,353,295,204,372
FALSE,2020-12-26,North East and Yorkshire,113,253,192,165,201,192,113,221,224
FALSE,2020-12-26,North West,181,159,129,216,124,129,181,146,142
FALSE,2020-12-26,South East,662,127,716,706,83,716,662,89,754
FALSE,2020-12-26,South West,366,16,10,371,11,10,366,14,12
FALSE,2020-12-27,East of England,908,88,481,926,70,481,908,71,498
FALSE,2020-12-27,London,1581,150,1094,1603,128,1094,1581,135,1109
FALSE,2020-12-27,Midlands,437,310,402,506,241,402,437,268,444
FALSE,2020-12-27,North East and Yorkshire,114,294,263,186,222,263,114,251,306
FALSE,2020-12-27,North West,190,239,168,232,197,168,190,217,190
FALSE,2020-12-27,South East,876,102,696,892,86,696,876,87,711
FALSE,2020-12-27,South West,357,76,82,376,57,82,357,62,96
FALSE,2020-12-28,East of England,1061,50,245,1075,36,245,1061,40,255
FALSE,2020-12-28,London,1678,58,432,1696,40,432,1678,42,448
FALSE,2020-12-28,Midlands,501,240,347,579,162,347,501,191,396
FALSE,2020-12-28,North East and Yorkshire,145,320,253,225,240,253,145,281,292
FALSE,2020-12-28,North West,190,232,203,247,175,203,190,204,231
FALSE,2020-12-28,South East,1066,76,401,1090,52,401,1066,57,420
FALSE,2020-12-28,South West,399,49,74,414,34,74,399,41,82
FALSE,2020-12-29,East of England,1740,151,696,1794,97,696,1740,99,748
FALSE,2020-12-29,London,3095,124,834,3124,95,834,3095,96,862
FALSE,2020-12-29,Midlands,875,463,743,1009,329,743,875,372,834
FALSE,2020-12-29,North East and Yorkshire,208,529,507,350,387,507,208,433,603
FALSE,2020-12-29,North West,226,472,463,344,354,463,226,401,534
FALSE,2020-12-29,South East,1913,129,885,1942,100,885,1913,105,909
FALSE,2020-12-29,South West,637,87,136,661,63,136,637,70,153
FALSE,2020-12-30,East of England,1541,65,466,1563,43,466,1541,47,484
FALSE,2020-12-30,London,2283,240,1195,2399,124,1195,2283,140,1295
FALSE,2020-12-30,Midlands,928,419,685,1062,285,685,928,323,781
FALSE,2020-12-30,North East and Yorkshire,127,579,523,288,418,523,127,466,636
FALSE,2020-12-30,North West,23,560,584,157,426,584,23,491,653
FALSE,2020-12-30,South East,1461,145,830,1509,97,830,1461,104,871
FALSE,2020-12-30,South West,450,104,122,486,68,122,450,85,141
FALSE,2020-12-31,East of England,1068,88,313,1113,43,313,1068,46,355
FALSE,2020-12-31,London,1069,248,1249,1205,112,1249,1069,128,1369
FALSE,2020-12-31,Midlands,674,316,654,765,225,654,674,255,715
FALSE,2020-12-31,North East and Yorkshire,107,355,359,205,257,359,107,296,418
FALSE,2020-12-31,North West,253,284,332,339,198,332,253,233,383
FALSE,2020-12-31,South East,985,108,619,1040,53,619,985,59,668
FALSE,2020-12-31,South West,358,97,133,382,73,133,358,80,150
FALSE,2021-01-01,East of England,327,52,504,331,48,504,327,48,508
FALSE,2021-01-01,London,563,113,696,613,63,696,563,65,744
FALSE,2021-01-01,Midlands,229,219,438,269,179,438,229,196,461
FALSE,2021-01-01,North East and Yorkshire,49,232,232,124,157,232,49,180,284
FALSE,2021-01-01,North West,58,195,227,104,149,227,58,173,249
FALSE,2021-01-01,South East,538,58,497,556,40,497,538,41,514
FALSE,2021-01-01,South West,281,34,82,287,28,82,281,29,87
FALSE,2021-01-02,East of England,1052,87,601,1086,53,601,1052,53,635
FALSE,2021-01-02,London,1070,194,1482,1160,104,1482,1070,114,1562
FALSE,2021-01-02,Midlands,676,419,887,827,268,887,676,286,1020
FALSE,2021-01-02,North East and Yorkshire,147,409,471,274,282,471,147,323,557
FALSE,2021-01-02,North West,429,422,502,554,297,502,429,347,577
FALSE,2021-01-02,South East,937,137,970,992,82,970,937,92,1015
FALSE,2021-01-02,South West,409,101,161,454,56,161,409,70,192
FALSE,2021-01-03,East of England,1136,44,365,1153,27,365,1136,30,379
FALSE,2021-01-03,London,1992,77,728,2021,48,728,1992,52,753
FALSE,2021-01-03,Midlands,861,278,625,951,188,625,861,204,699
FALSE,2021-01-03,North East and Yorkshire,130,391,500,230,291,500,130,327,564
FALSE,2021-01-03,North West,252,461,615,371,342,615,252,392,684
FALSE,2021-01-03,South East,1281,49,523,1291,39,523,1281,39,533
FALSE,2021-01-03,South West,396,75,161,417,54,161,396,62,174
FALSE,2021-01-04,East of England,1662,57,403,1678,41,403,1662,41,419
FALSE,2021-01-04,London,2580,85,890,2616,49,890,2580,49,926
FALSE,2021-01-04,Midlands,1092,433,996,1235,290,996,1092,318,1111
FALSE,2021-01-04,North East and Yorkshire,175,450,731,303,322,731,175,351,830
FALSE,2021-01-04,North West,341,559,753,483,417,753,341,473,839
FALSE,2021-01-04,South East,1876,85,656,1899,62,656,1876,63,678
FALSE,2021-01-04,South West,573,111,223,608,76,223,573,82,252
FALSE,2021-01-05,East of England,1085,45,407,1092,38,407,1085,39,413
FALSE,2021-01-05,London,1990,87,956,2020,57,956,1990,57,986
FALSE,2021-01-05,Midlands,835,327,837,935,227,837,835,245,919
FALSE,2021-01-05,North East and Yorkshire,142,378,558,240,280,558,142,316,620
FALSE,2021-01-05,North West,225,468,807,346,347,807,225,382,893
FALSE,2021-01-05,South East,1148,98,832,1169,77,832,1148,78,852
FALSE,2021-01-05,South West,526,97,224,555,68,224,526,75,246
FALSE,2021-01-06,East of England,1032,53,355,1051,34,355,1032,35,373
FALSE,2021-01-06,London,1700,140,856,1786,54,856,1700,58,938
FALSE,2021-01-06,Midlands,435,354,1087,565,224,1087,435,251,1190
FALSE,2021-01-06,North East and Yorkshire,123,322,521,228,217,521,123,237,606
FALSE,2021-01-06,North West,152,430,701,252,330,701,152,371,760
FALSE,2021-01-06,South East,982,91,586,1018,55,586,982,57,620
FALSE,2021-01-06,South West,502,40,104,519,23,104,502,25,119
FALSE,2021-01-07,East of England,739,59,456,764,34,456,739,35,480
FALSE,2021-01-07,London,1634,71,676,1672,33,676,1634,33,714
FALSE,2021-01-07,Midlands,371,362,975,501,232,975,371,254,1083
FALSE,2021-01-07,North East and Yorkshire,108,313,461,202,219,461,108,236,538
FALSE,2021-01-07,North West,21,421,752,128,314,752,21,347,826
FALSE,2021-01-07,South East,851,72,591,870,53,591,851,53,610
FALSE,2021-01-07,South West,395,45,145,400,40,145,395,40,150
FALSE,2021-01-08,East of England,693,40,413,705,28,413,693,28,425
FALSE,2021-01-08,London,1342,56,677,1360,38,677,1342,40,693
FALSE,2021-01-08,Midlands,338,271,920,423,186,920,338,199,992
FALSE,2021-01-08,North East and Yorkshire,111,200,380,171,140,380,111,157,423
FALSE,2021-01-08,North West,23,375,670,103,295,670,23,329,716
FALSE,2021-01-08,South East,629,48,616,640,37,616,629,37,627
FALSE,2021-01-08,South West,349,28,109,356,21,109,349,23,114
FALSE,2021-01-09,East of England,455,51,332,472,34,332,455,36,347
FALSE,2021-01-09,London,1213,84,535,1264,33,535,1213,33,586
FALSE,2021-01-09,Midlands,306,191,772,370,127,772,306,135,828
FALSE,2021-01-09,North East and Yorkshire,81,207,340,125,163,340,81,176,371
FALSE,2021-01-09,North West,13,310,580,95,228,580,13,245,645
FALSE,2021-01-09,South East,607,61,424,635,33,424,607,35,450
FALSE,2021-01-09,South West,346,37,109,353,30,109,346,30,116
FALSE,2021-01-10,East of England,400,46,320,422,24,320,400,25,341
FALSE,2021-01-10,London,975,79,460,1025,29,460,975,36,503
FALSE,2021-01-10,Midlands,245,215,730,311,149,730,245,159,786
FALSE,2021-01-10,North East and Yorkshire,92,158,317,139,111,317,92,127,348
FALSE,2021-01-10,North West,11,300,620,105,206,620,11,238,682
FALSE,2021-01-10,South East,604,79,344,634,49,344,604,50,373
FALSE,2021-01-10,South West,313,21,62,319,15,62,313,16,67
FALSE,2021-01-11,East of England,672,53,420,692,33,420,672,33,440
FALSE,2021-01-11,London,1553,70,503,1601,22,503,1553,23,550
FALSE,2021-01-11,Midlands,375,286,1084,470,191,1084,375,204,1166
FALSE,2021-01-11,North East and Yorkshire,116,245,529,186,175,529,116,191,583
FALSE,2021-01-11,North West,12,368,819,132,248,819,12,285,902
FALSE,2021-01-11,South East,924,88,565,959,53,565,924,52,601
FALSE,2021-01-11,South West,472,49,171,481,40,171,472,41,179
FALSE,2021-01-12,East of England,565,71,367,603,33,367,565,36,402
FALSE,2021-01-12,London,1290,91,474,1353,28,474,1290,28,537
FALSE,2021-01-12,Midlands,413,281,862,538,156,862,413,169,974
FALSE,2021-01-12,North East and Yorkshire,114,214,458,201,127,458,114,147,525
FALSE,2021-01-12,North West,31,359,751,166,224,751,31,265,845
FALSE,2021-01-12,South East,728,84,464,776,36,464,728,37,511
FALSE,2021-01-12,South West,362,32,147,378,16,147,362,19,160
FALSE,2021-01-13,East of England,576,83,297,640,19,297,576,21,359
FALSE,2021-01-13,London,1211,115,417,1300,26,417,1211,30,502
FALSE,2021-01-13,Midlands,668,262,665,809,121,665,668,131,796
FALSE,2021-01-13,North East and Yorkshire,156,230,416,244,142,416,156,161,485
FALSE,2021-01-13,North West,31,282,636,149,164,636,31,191,727
FALSE,2021-01-13,South East,607,141,455,710,38,455,607,39,557
FALSE,2021-01-13,South West,315,39,115,335,19,115,315,21,133
FALSE,2021-01-14,East of England,520,104,299,609,15,299,520,17,386
FALSE,2021-01-14,London,1260,119,312,1356,23,312,1260,25,406
FALSE,2021-01-14,Midlands,623,236,661,768,91,661,623,103,794
FALSE,2021-01-14,North East and Yorkshire,28,141,295,98,71,295,28,82,354
FALSE,2021-01-14,North West,20,295,577,126,189,577,20,215,657
FALSE,2021-01-14,South East,534,163,513,662,35,513,534,35,641
FALSE,2021-01-14,South West,341,40,152,363,18,152,341,24,168
FALSE,2021-01-15,East of England,529,87,317,597,19,317,529,21,383
FALSE,2021-01-15,London,850,156,562,978,28,562,850,34,684
FALSE,2021-01-15,Midlands,600,241,681,730,111,681,600,119,803
FALSE,2021-01-15,North East and Yorkshire,44,211,412,141,114,412,44,126,497
FALSE,2021-01-15,North West,15,229,556,95,149,556,15,165,620
FALSE,2021-01-15,South East,395,139,531,511,23,531,395,30,640
FALSE,2021-01-15,South West,258,38,141,279,17,141,258,22,157
FALSE,2021-01-16,East of England,335,71,268,393,13,268,335,17,322
FALSE,2021-01-16,London,616,163,451,753,26,451,616,27,587
FALSE,2021-01-16,Midlands,619,105,372,680,44,372,619,47,430
FALSE,2021-01-16,North East and Yorkshire,65,142,312,132,75,312,65,87,367
FALSE,2021-01-16,North West,10,187,520,89,108,520,10,124,583
FALSE,2021-01-16,South East,307,98,368,376,29,368,307,31,435
FALSE,2021-01-16,South West,222,20,70,233,9,70,222,9,81
FALSE,2021-01-17,East of England,362,63,242,411,14,242,362,17,288
FALSE,2021-01-17,London,599,116,322,685,30,322,599,29,409
FALSE,2021-01-17,Midlands,622,118,344,699,41,344,622,54,408
FALSE,2021-01-17,North East and Yorkshire,71,148,263,136,83,263,71,93,318
FALSE,2021-01-17,North West,5,164,462,80,89,462,5,98,528
FALSE,2021-01-17,South East,313,111,321,395,29,321,313,31,401
FALSE,2021-01-17,South West,212,14,49,220,6,49,212,9,54
FALSE,2021-01-18,East of England,531,64,302,581,14,302,531,16,350
FALSE,2021-01-18,London,1011,129,444,1129,11,444,1011,15,558
FALSE,2021-01-18,Midlands,823,205,535,953,75,535,823,84,656
FALSE,2021-01-18,North East and Yorkshire,93,221,512,189,125,512,93,138,595
FALSE,2021-01-18,North West,10,203,692,115,98,692,10,113,782
FALSE,2021-01-18,South East,551,129,499,649,31,499,551,34,594
FALSE,2021-01-18,South West,323,32,125,340,15,125,323,16,141
FALSE,2021-01-19,East of England,504,73,235,566,11,235,504,15,293
FALSE,2021-01-19,London,846,96,365,929,13,365,846,14,447
FALSE,2021-01-19,Midlands,749,172,556,849,72,556,749,80,648
FALSE,2021-01-19,North East and Yorkshire,86,178,415,174,90,415,86,97,496
FALSE,2021-01-19,North West,23,223,656,127,119,656,23,135,744
FALSE,2021-01-19,South East,436,117,405,531,22,405,436,24,498
FALSE,2021-01-19,South West,295,44,108,319,20,108,295,23,129
FALSE,2021-01-20,East of England,430,69,217,491,8,217,430,12,274
FALSE,2021-01-20,London,794,98,305,884,8,305,794,9,394
FALSE,2021-01-20,Midlands,710,163,506,812,61,506,710,68,601
FALSE,2021-01-20,North East and Yorkshire,63,173,396,149,87,396,63,95,474
FALSE,2021-01-20,North West,30,198,598,136,92,598,30,109,687
FALSE,2021-01-20,South East,454,71,351,509,16,351,454,15,407
FALSE,2021-01-20,South West,216,27,126,235,8,126,216,13,140
FALSE,2021-01-21,East of England,342,62,195,395,9,195,342,11,246
FALSE,2021-01-21,London,708,107,295,806,9,295,708,11,391
FALSE,2021-01-21,Midlands,584,169,512,687,66,512,584,77,604
FALSE,2021-01-21,North East and Yorkshire,59,113,407,119,53,407,59,59,461
FALSE,2021-01-21,North West,12,156,487,91,77,487,12,87,556
FALSE,2021-01-21,South East,368,95,323,446,17,323,368,21,397
FALSE,2021-01-21,South West,223,30,108,241,12,108,223,12,126
FALSE,2021-01-22,East of England,370,56,220,422,4,220,370,6,270
FALSE,2021-01-22,London,668,100,292,757,11,292,668,14,378
FALSE,2021-01-22,Midlands,632,145,451,730,47,451,632,52,544
FALSE,2021-01-22,North East and Yorkshire,58,124,327,127,55,327,58,60,391
FALSE,2021-01-22,North West,9,138,515,74,73,515,9,81,572
FALSE,2021-01-22,South East,333,86,333,405,14,333,333,15,404
FALSE,2021-01-22,South West,196,16,90,208,4,90,196,5,101
FALSE,2021-01-23,East of England,242,36,175,274,4,175,242,5,206
FALSE,2021-01-23,London,467,101,252,563,5,252,467,10,343
FALSE,2021-01-23,Midlands,428,101,324,496,33,324,428,39,386
